Ürün Ad?;Barkod;Kategori;Marka;Ürün Aç?klamas?;Sat?c? Stok Kodu;Varyant Grup Id;Stok Adedi;Idefix Sat?? Fiyat?;Piyasa Sat?? Fiyat?;KDV;Desi;Görsel 1;Görsel 2;Görsel 3;Görsel 4;Görsel 5;Görsel 6;Görsel 7;Görsel 8;Men?ei;Üretici Bilgisi;?thalatç? / Yetkili Temsilci / ?fa Hizmet Sa?lay?c?;CE Uygunluk Sembolü;Kullan?m Talimat? / Uyar?lar? Görseli;Paket Görseli (Ön);Paket Görseli (Arka);Ürün Bilgi Formu Görseli;Enerji S?n?f? Görseli;Enerji ve Besin De?erleri Görseli;Parti/Lot/SKT;Renk;Boyut/Ebat;Hayvansal Men?eli
3D Baskı Yaprak Desen Saksı - 12 Cm - Farklı Renk Seçeneği;Saksı1606-2;Saksı;hivhestın;"13 cm yükseklik.; Yeşil - Haki Yeşil - Su Yeşili - Kahverengi - Siyah - Beyaz Renkler 3D yazıcı Baskı PLA malzeme Hafif, sağlam ve sade tasarım PLA Malzeme Nedir? PLA (Polilaktik Asit), mısır nişastası ve şeker kamışı gibi yenilenebilir kaynaklardan elde edilen, doğa dostu ve biyobozunur bir termoplastiktir.; Sağlığa zararlı kimyasallar içermez Hafif yapısıyla pratik kullanım sunar Kokusuz ve çevreye duyarlı üretim sağlar İç mekan dekorasyonları için ideal ve uzun ömürlüdür";Saksı1606-2;Saksı1606;1;399.0;399.0;20;0.0;https://cdn.dsmcdn.com/ty1716/prod/QC_PREP/20250731/23/409b5315-46e7-3fab-9e27-c38c71e5a3ad/1_org_zoom.jpg;https://cdn.dsmcdn.com/ty1718/prod/QC_PREP/20250731/23/bf05131d-7dae-3ebc-9669-53bf7e4ecee6/1_org_zoom.jpg;https://cdn.dsmcdn.com/ty1718/prod/QC_PREP/20250731/23/62ed48fa-4fa0-35c6-83bf-18a3260fb604/1_org_zoom.jpg;;;;;;;;;;;;;;;;;Siyah;Tek Ebat;
Yazıcı Üretimi | 21 cm | PLA Malzeme | 3 Renk Seçeneği;Dkrsyn1635-2;Dekoratif Obje ve Biblo;hivhestın;"Duvar dekorasyonuna hem işlevsellik hem estetik katmak isteyenler için özel olarak tasarlandı! 3D yazıcı teknolojisiyle çevre dostu PLA malzemeden üretilen bu dekoratif raf, aynı zamanda bir fotoğraf çerçevesi olarak da kullanılabilir.; Minimalist çizgileri ve modern görünümüyle evinize sıcak ve şık bir hava katacak.; --- Ürün Özellikleri: Üretim Yöntemi: 3D Yazıcı Baskı Malzeme: PLA (Polylactic Acid) – Biyobozunur ve çevreci Boyut: 21 cm yükseklik Renk Seçenekleri: Açık Kahve – Siyah – Beyaz Kullanım Alanları: Fotoğraf çerçevesi, küçük dekor objeleri, minik bitkiler Duvara monte edilebilir veya masa üstü kullanılabilir Hafif, sağlam ve sade tasarım --- PLA Malzeme Nedir? PLA (Polilaktik Asit), mısır nişastası ve şeker kamışı gibi yenilenebilir kaynaklardan elde edilen, doğa dostu ve biyobozunur bir termoplastiktir.; Sağlığa zararlı kimyasallar içermez Hafif yapısıyla pratik kullanım sunar Kokusuz ve çevreye duyarlı üretim sağlar İç mekan dekorasyonları için ideal ve uzun ömürlüdür --- Hediye Fikri Olarak: Yeni ev hediyesi, doğum günü ya da kendinize küçük ama anlamlı bir jest… Bu çok amaçlı raf, her ortama uyum sağlar ve göz alıcı bir detay sunar.";Dkrsyn1635-2;Dkrsyn1635;5;519.0;519.0;20;;https://cdn.dsmcdn.com/ty1783/prod/QC_ENRICHMENT/20251101/16/8f980924-e52f-3f31-8bb8-6983e59ca6e8/1_org_zoom.jpg;https://cdn.dsmcdn.com/ty1783/prod/QC_ENRICHMENT/20251101/16/a92082cb-0c8f-3ab2-b7ac-8b39fd699661/1_org_zoom.jpg;https://cdn.dsmcdn.com/ty1783/prod/QC_ENRICHMENT/20251101/16/05bc63fb-1fcd-3103-bc61-68eee0213311/1_org_zoom.jpg;https://cdn.dsmcdn.com/ty1782/prod/QC_ENRICHMENT/20251101/16/bb8cd27e-d56a-3290-8aa4-32712063fc3a/1_org_zoom.jpg;https://cdn.dsmcdn.com/ty1782/prod/QC_ENRICHMENT/20251101/16/e589bffd-3a24-3914-87ea-6de2dd415570/1_org_zoom.jpg;;;;;;;;;;;;;;;Krem;Tek Ebat;
Yazıcı Üretimi | 21 cm | PLA Malzeme | 3 Renk Seçeneği;Dkrsyn1635-1;Dekoratif Obje ve Biblo;hivhestın;"Duvar dekorasyonuna hem işlevsellik hem estetik katmak isteyenler için özel olarak tasarlandı! 3D yazıcı teknolojisiyle çevre dostu PLA malzemeden üretilen bu dekoratif raf, aynı zamanda bir fotoğraf çerçevesi olarak da kullanılabilir.; Minimalist çizgileri ve modern görünümüyle evinize sıcak ve şık bir hava katacak.; --- Ürün Özellikleri: Üretim Yöntemi: 3D Yazıcı Baskı Malzeme: PLA (Polylactic Acid) – Biyobozunur ve çevreci Boyut: 21 cm yükseklik Renk Seçenekleri: Açık Kahve – Siyah – Beyaz Kullanım Alanları: Fotoğraf çerçevesi, küçük dekor objeleri, minik bitkiler Duvara monte edilebilir veya masa üstü kullanılabilir Hafif, sağlam ve sade tasarım --- PLA Malzeme Nedir? PLA (Polilaktik Asit), mısır nişastası ve şeker kamışı gibi yenilenebilir kaynaklardan elde edilen, doğa dostu ve biyobozunur bir termoplastiktir.; Sağlığa zararlı kimyasallar içermez Hafif yapısıyla pratik kullanım sunar Kokusuz ve çevreye duyarlı üretim sağlar İç mekan dekorasyonları için ideal ve uzun ömürlüdür --- Hediye Fikri Olarak: Yeni ev hediyesi, doğum günü ya da kendinize küçük ama anlamlı bir jest… Bu çok amaçlı raf, her ortama uyum sağlar ve göz alıcı bir detay sunar.";Dkrsyn1635-1;Dkrsyn1635;1;519.0;519.0;20;;https://cdn.dsmcdn.com/ty1783/prod/QC_ENRICHMENT/20251104/14/7f68d51e-9189-3b12-bc28-8f7a6c331901/1_org_zoom.jpg;https://cdn.dsmcdn.com/ty1784/prod/QC_ENRICHMENT/20251104/14/5a21bfc5-4bd5-3ffd-9a0f-0d126d2429d1/1_org_zoom.jpg;https://cdn.dsmcdn.com/ty1784/prod/QC_ENRICHMENT/20251104/14/cc9f2aec-b9d3-3823-bdbd-d34ce7ab7b64/1_org_zoom.jpg;https://cdn.dsmcdn.com/ty1782/prod/QC_ENRICHMENT/20251104/14/20cc2b2c-af06-39e2-a1d0-80f00c4ea5a0/1_org_zoom.jpg;;;;;;;;;;;;;;;;Siyah;Tek Ebat;
Dekoratif Raf 3D Yazıcı Üretimi | 21 cm | PLA Malzeme | 3 Renk Seçeneği;Dkrsyn1635;Dekoratif Obje ve Biblo;hivhestın;"Duvar dekorasyonuna hem işlevsellik hem estetik katmak isteyenler için özel olarak tasarlandı! 3D yazıcı teknolojisiyle çevre dostu PLA malzemeden üretilen bu dekoratif raf, aynı zamanda bir fotoğraf çerçevesi olarak da kullanılabilir.; Minimalist çizgileri ve modern görünümüyle evinize sıcak ve şık bir hava katacak.; --- Ürün Özellikleri: Üretim Yöntemi: 3D Yazıcı Baskı Malzeme: PLA (Polylactic Acid) – Biyobozunur ve çevreci Boyut: 21 cm yükseklik Renk Seçenekleri: Açık Kahve – Siyah – Beyaz Kullanım Alanları: Fotoğraf çerçevesi, küçük dekor objeleri, minik bitkiler Duvara monte edilebilir veya masa üstü kullanılabilir Hafif, sağlam ve sade tasarım --- PLA Malzeme Nedir? PLA (Polilaktik Asit), mısır nişastası ve şeker kamışı gibi yenilenebilir kaynaklardan elde edilen, doğa dostu ve biyobozunur bir termoplastiktir.; Sağlığa zararlı kimyasallar içermez Hafif yapısıyla pratik kullanım sunar Kokusuz ve çevreye duyarlı üretim sağlar İç mekan dekorasyonları için ideal ve uzun ömürlüdür --- Hediye Fikri Olarak: Yeni ev hediyesi, doğum günü ya da kendinize küçük ama anlamlı bir jest… Bu çok amaçlı raf, her ortama uyum sağlar ve göz alıcı bir detay sunar.";Dkrsyn1635;Dkrsyn1635;0;519.0;519.0;20;;https://cdn.dsmcdn.com/ty1717/prod/QC_PREP/20250731/22/92fc7b40-ef87-31e4-bdbc-3fa2db4a1aca/1_org_zoom.jpg;;;;;;;;;;;;;;;;;;;Beyaz;Tek Ebat;
Babaya En Anlamlı Hediye | Modern Figürlü Heykel | 3D Yazıcı Üretimi | PLA | 13 cm;Dkrsyn1629-1;Dekoratif Obje ve Biblo;hivhestın;"Yaşam alanınıza anlam ve estetik katan bu modern figürlü heykel, 3D yazıcı teknolojisi ile yüksek kaliteli PLA malzemeden üretilmiştir.; Soyut ve zarif tasarımı sayesinde ister evde ister ofiste kullanabileceğiniz bu heykel, hem dekoratif hem de anlam yüklü bir obje olarak dikkat çeker.; Ürün Özellikleri: Malzeme: Çevre dostu PLA (Polylactic Acid) Üretim: 3D Yazıcı teknolojisiyle yüksek hassasiyetli baskı Boyut: 13 cm Renk Seçenekleri: Siyah – Beyaz – Kırmızı – Metalik Bronz Kullanım Alanları: Ev – Ofis – Çalışma odası – Hediye Yüzey: Mat ve modern görünüm El işçiliği hissi veren detaylar PLA Malzeme Hakkında: PLA (Polilaktik Asit), mısır nişastası veya şeker kamışı gibi doğal ve yenilenebilir kaynaklardan elde edilen, çevre dostu bir biyoplastiktir.; Doğa dostudur ve biyobozunur özelliktedir Sağlığa zararlı kimyasallar içermez Kokusuz ve temiz üretim sağlar Hafif ama dayanıklı bir yapıya sahiptir İç mekân dekorasyonlarında uzun ömürlü kullanım sunar Harika Bir Hediye Alternatifi: Anlamlı ve şık bir dekor arayan sevdikleriniz için özel günlerde harika bir hediye seçeneğidir.; Sanatı ve sadeliği bir araya getiren bu figür, ruhu yansıtan bir parçadır.";Dkrsyn1629-1;Dkrsyn1629;50;149.0;149.0;20;;https://cdn.dsmcdn.com/ty1717/prod/QC_PREP/20250731/22/2b3a168a-0e91-37ab-bc8b-d253f32b0a96/1_org_zoom.jpg;https://cdn.dsmcdn.com/ty1717/prod/QC_PREP/20250731/22/04a1c47c-60ba-3cfb-ad97-a16f28085dd2/1_org_zoom.jpg;https://cdn.dsmcdn.com/ty1718/prod/QC_PREP/20250731/22/00ce5f7a-3c3d-35ee-982f-3709745ffbdb/1_org_zoom.jpg;https://cdn.dsmcdn.com/ty1716/prod/QC_PREP/20250731/22/bcf21571-c6f4-3c01-a9d4-6af07e26c83b/1_org_zoom.jpg;;;;;;;;;;;;;;;;Kırmızı;Tek Ebat;
3D Yazıcı Üretimi Ay Şeklinde Dekoratif Raf | PLA Malzeme | 21 cm | 3 Renk Seçeneği;Dkrsyn1628-2;Dekoratif Obje ve Biblo;hivhestın;"Yaşam alanınıza modern ve mistik bir dokunuş katmak ister misiniz? 3D yazıcı teknolojisi ile yüksek kaliteli PLA malzemeden üretilen bu ay şeklindeki dekoratif raf, özellikle kristaller, doğal taşlar, küçük bitkiler ve dekoratif objeler için idealdir.; Minimalist tasarımı sayesinde her ortama kolayca uyum sağlar.; Malzeme: 3D yazıcı ile üretilmiş çevre dostu PLA (Polylactic Acid) Boyut: Yükseklik: 21 cm Renk Seçenekleri: Siyah – Beyaz – Metalik Bronz Ağırlık: Hafif ve dayanıklı yapı Kullanım Alanları: Kristal, doğal taş, minik bitki veya figür sergilemek için El işçiliği hissi veren modern tasarım Raflar dekoratif ürünler dahil değildir.; PLA Malzeme Hakkında: PLA (Polilaktik Asit), mısır nişastası ve şeker kamışı gibi yenilenebilir kaynaklardan elde edilen, doğa dostu ve biyobozunur bir termoplastiktir.; Sağlığa zararlı kimyasal içermez Hafif ama yeterince dayanıklıdır Koku yapmaz ve çevreye zarar vermez İç mekan kullanımı için idealdir.; Kristallere ilgi duyanlara, spiritüel dekor sevenlere ya da estetik raf arayanlara harika bir hediye alternatifi!";Dkrsyn1628-2;Dkrsyn1629;5;459.0;459.0;20;0.0;https://cdn.dsmcdn.com/ty1718/prod/QC_PREP/20250731/22/b04af693-8fd8-3345-be72-75f1eaadb896/1_org_zoom.jpg;https://cdn.dsmcdn.com/ty1717/prod/QC_PREP/20250731/22/9e0557c8-d408-3660-b5ac-a3a36351171c/1_org_zoom.jpg;https://cdn.dsmcdn.com/ty1716/prod/QC_PREP/20250731/22/7a1514cb-e5d0-352c-9dea-ddc250dc3796/1_org_zoom.jpg;https://cdn.dsmcdn.com/ty1718/prod/QC_PREP/20250731/22/672673c6-daff-3efd-afcf-fc1e90a900a3/1_org_zoom.jpg;;;;;;;;;;;;;;;;Siyah;Tek Ebat;
3D Yazıcı Üretimi Ay Şeklinde Dekoratif Raf | PLA Malzeme | 21 cm | 3 Renk Seçeneği;Dkrsyn1628;Dekoratif Obje ve Biblo;hivhestın;"Yaşam alanınıza modern ve mistik bir dokunuş katmak ister misiniz? 3D yazıcı teknolojisi ile yüksek kaliteli PLA malzemeden üretilen bu ay şeklindeki dekoratif raf, özellikle kristaller, doğal taşlar, küçük bitkiler ve dekoratif objeler için idealdir.; Minimalist tasarımı sayesinde her ortama kolayca uyum sağlar.; Malzeme: 3D yazıcı ile üretilmiş çevre dostu PLA (Polylactic Acid) Boyut: Yükseklik: 21 cm Renk Seçenekleri: Siyah – Beyaz – Metalik Bronz Ağırlık: Hafif ve dayanıklı yapı Kullanım Alanları: Kristal, doğal taş, minik bitki veya figür sergilemek için El işçiliği hissi veren modern tasarım Raflar dekoratif ürünler dahil değildir.; PLA Malzeme Hakkında: PLA (Polilaktik Asit), mısır nişastası ve şeker kamışı gibi yenilenebilir kaynaklardan elde edilen, doğa dostu ve biyobozunur bir termoplastiktir.; Sağlığa zararlı kimyasal içermez Hafif ama yeterince dayanıklıdır Koku yapmaz ve çevreye zarar vermez İç mekan kullanımı için idealdir.; Kristallere ilgi duyanlara, spiritüel dekor sevenlere ya da estetik raf arayanlara harika bir hediye alternatifi!";Dkrsyn1628;Dkrsyn1629;5;459.0;459.0;20;0.0;https://cdn.dsmcdn.com/ty1718/prod/QC_PREP/20250731/22/b04af693-8fd8-3345-be72-75f1eaadb896/1_org_zoom.jpg;https://cdn.dsmcdn.com/ty1717/prod/QC_PREP/20250731/22/9e0557c8-d408-3660-b5ac-a3a36351171c/1_org_zoom.jpg;https://cdn.dsmcdn.com/ty1716/prod/QC_PREP/20250731/22/7a1514cb-e5d0-352c-9dea-ddc250dc3796/1_org_zoom.jpg;https://cdn.dsmcdn.com/ty1718/prod/QC_PREP/20250731/22/672673c6-daff-3efd-afcf-fc1e90a900a3/1_org_zoom.jpg;;;;;;;;;;;;;;;;Beyaz;Tek Ebat;
3D Yazıcı Üretimi Ay Şeklinde Dekoratif Raf | PLA Malzeme | 21 cm | 3 Renk Seçeneği;Dkrsyn1628-1;Dekoratif Obje ve Biblo;hivhestın;"Yaşam alanınıza modern ve mistik bir dokunuş katmak ister misiniz? 3D yazıcı teknolojisi ile yüksek kaliteli PLA malzemeden üretilen bu ay şeklindeki dekoratif raf, özellikle kristaller, doğal taşlar, küçük bitkiler ve dekoratif objeler için idealdir.; Minimalist tasarımı sayesinde her ortama kolayca uyum sağlar.; Malzeme: 3D yazıcı ile üretilmiş çevre dostu PLA (Polylactic Acid) Boyut: Yükseklik: 21 cm Renk Seçenekleri: Siyah – Beyaz – Metalik Bronz Ağırlık: Hafif ve dayanıklı yapı Kullanım Alanları: Kristal, doğal taş, minik bitki veya figür sergilemek için El işçiliği hissi veren modern tasarım Raflar dekoratif ürünler dahil değildir.; PLA Malzeme Hakkında: PLA (Polilaktik Asit), mısır nişastası ve şeker kamışı gibi yenilenebilir kaynaklardan elde edilen, doğa dostu ve biyobozunur bir termoplastiktir.; Sağlığa zararlı kimyasal içermez Hafif ama yeterince dayanıklıdır Koku yapmaz ve çevreye zarar vermez İç mekan kullanımı için idealdir.; Kristallere ilgi duyanlara, spiritüel dekor sevenlere ya da estetik raf arayanlara harika bir hediye alternatifi!";Dkrsyn1628-1;Dkrsyn1629;5;459.0;459.0;20;0.0;https://cdn.dsmcdn.com/ty1718/prod/QC_PREP/20250731/22/b04af693-8fd8-3345-be72-75f1eaadb896/1_org_zoom.jpg;https://cdn.dsmcdn.com/ty1717/prod/QC_PREP/20250731/22/9e0557c8-d408-3660-b5ac-a3a36351171c/1_org_zoom.jpg;https://cdn.dsmcdn.com/ty1716/prod/QC_PREP/20250731/22/7a1514cb-e5d0-352c-9dea-ddc250dc3796/1_org_zoom.jpg;https://cdn.dsmcdn.com/ty1718/prod/QC_PREP/20250731/22/672673c6-daff-3efd-afcf-fc1e90a900a3/1_org_zoom.jpg;;;;;;;;;;;;;;;;Metalik;Tek Ebat;
Yoga Yapan Kedi Dekoratif Biblo;Dkrsyn1634-1;Dekoratif Obje ve Biblo;hivhestın;"3d yazıcı ile Pla malzemeden üretilmiştir.; Yaklaşık 14 cm boyundadır.; Siyah Beyaz ve Bronz renkleri mevcuttur";Dkrsyn1634-1;Dkrsyn1634;10;279.0;279.0;20;0.0;https://cdn.dsmcdn.com/ty1714/prod/QC_PREP/20250725/01/44349206-7b92-3e20-95c5-89a8c36e2784/1_org_zoom.jpg;https://cdn.dsmcdn.com/ty1713/prod/QC_PREP/20250725/01/5545fbce-1e51-3ebb-8eee-080fb4d6fc10/1_org_zoom.jpg;https://cdn.dsmcdn.com/ty1715/prod/QC_PREP/20250725/01/d3586c4e-5e1d-3c00-8048-1414ac05a1a1/1_org_zoom.jpg;;;;;;;;;;;;;;;;;Metalik;Tek Ebat;
Yoga Yapan Kedi Dekoratif Biblo;Dkrsyn1634;Dekoratif Obje ve Biblo;hivhestın;"3d yazıcı ile Pla malzemeden üretilmiştir.; Yaklaşık 14 cm boyundadır.; Siyah Beyaz ve Bronz renkleri mevcuttur";Dkrsyn1634;Dkrsyn1634;10;189.0;189.0;20;0.0;https://cdn.dsmcdn.com/ty1714/prod/QC_PREP/20250725/01/44349206-7b92-3e20-95c5-89a8c36e2784/1_org_zoom.jpg;https://cdn.dsmcdn.com/ty1713/prod/QC_PREP/20250725/01/5545fbce-1e51-3ebb-8eee-080fb4d6fc10/1_org_zoom.jpg;https://cdn.dsmcdn.com/ty1715/prod/QC_PREP/20250725/01/d3586c4e-5e1d-3c00-8048-1414ac05a1a1/1_org_zoom.jpg;;;;;;;;;;;;;;;;;Beyaz;Tek Ebat;
Yoga Yapan Kedi Dekoratif Biblo;Dkrsyn1634-2;Dekoratif Obje ve Biblo;hivhestın;"3d yazıcı ile Pla malzemeden üretilmiştir.; Yaklaşık 14 cm boyundadır.; Siyah Beyaz ve Bronz renkleri mevcuttur";Dkrsyn1634-2;Dkrsyn1634;10;279.0;279.0;20;0.0;https://cdn.dsmcdn.com/ty1714/prod/QC_PREP/20250725/01/44349206-7b92-3e20-95c5-89a8c36e2784/1_org_zoom.jpg;https://cdn.dsmcdn.com/ty1713/prod/QC_PREP/20250725/01/5545fbce-1e51-3ebb-8eee-080fb4d6fc10/1_org_zoom.jpg;https://cdn.dsmcdn.com/ty1715/prod/QC_PREP/20250725/01/d3586c4e-5e1d-3c00-8048-1414ac05a1a1/1_org_zoom.jpg;;;;;;;;;;;;;;;;;Siyah;Tek Ebat;
Dikey Sarmal Model Tealight;Dkrsyn1633;Masa ve Gece Lambası;hivhestın;"Yaklaşık 20 cm boyundadır.; Yalnızca Siyah ve Beyaz renkleri mevcuttur.; 1 adet tealight ile birlikte gönderilir";Dkrsyn1633;Dkrsyn1633;5;439.0;439.0;20;0.0;https://cdn.dsmcdn.com/ty1715/prod/QC_PREP/20250725/01/603060fa-c72f-3e6c-b403-0ff48c655dda/1_org_zoom.jpg;https://cdn.dsmcdn.com/ty1714/prod/QC_PREP/20250725/01/6749b5e9-4d4e-340e-86fe-9755d62736e7/1_org_zoom.jpg;https://cdn.dsmcdn.com/ty1714/prod/QC_PREP/20250725/01/63cb50e4-c925-39f6-844f-427a35cb72e0/1_org_zoom.jpg;;;;;;;;;;;;;;;;;Beyaz;Tek Ebat;
Dikey Sarmal Model Tealight;Dkrsyn1633-1;Masa ve Gece Lambası;hivhestın;"Yaklaşık 20 cm boyundadır.; Yalnızca Siyah ve Beyaz renkleri mevcuttur.; 1 adet tealight ile birlikte gönderilir";Dkrsyn1633-1;Dkrsyn1633;5;439.0;439.0;20;0.0;https://cdn.dsmcdn.com/ty1715/prod/QC_PREP/20250725/01/603060fa-c72f-3e6c-b403-0ff48c655dda/1_org_zoom.jpg;https://cdn.dsmcdn.com/ty1714/prod/QC_PREP/20250725/01/6749b5e9-4d4e-340e-86fe-9755d62736e7/1_org_zoom.jpg;https://cdn.dsmcdn.com/ty1714/prod/QC_PREP/20250725/01/63cb50e4-c925-39f6-844f-427a35cb72e0/1_org_zoom.jpg;;;;;;;;;;;;;;;;;Siyah;Tek Ebat;
Modern Minimalist Yüzük Tutucu;Mkyj1606-1;Makyaj & Takı Organizeri;hivhestın;"Beyaz veya siyah renk olarak mevcuttur.; Yaklaşık 12 cm boyundadır";Mkyj1606-1;Mkyj1606;5;299.0;299.0;20;0.0;https://cdn.dsmcdn.com/ty1715/prod/QC_PREP/20250723/00/3ea3169f-2263-3087-ba52-8ad41404d155/1_org_zoom.jpg;https://cdn.dsmcdn.com/ty1714/prod/QC_PREP/20250723/00/5e2a4a6a-399b-358f-915b-8ccb9c8f8e84/1_org_zoom.jpg;https://cdn.dsmcdn.com/ty1713/prod/QC_PREP/20250723/00/41ab809b-37b2-3908-96e2-9a860dab5ecd/1_org_zoom.jpg;https://cdn.dsmcdn.com/ty1715/prod/QC_PREP/20250723/00/c89b9614-209a-3ed7-8673-d82abce01ba4/1_org_zoom.jpg;;;;;;;;;;;;;;;;Siyah;Tek Ebat;
Modern Minimalist Yüzük Tutucu;Mkyj1606;Makyaj & Takı Organizeri;hivhestın;"Beyaz veya siyah renk olarak mevcuttur.; Yaklaşık 12 cm boyundadır";Mkyj1606;Mkyj1606;5;299.0;299.0;20;0.0;https://cdn.dsmcdn.com/ty1715/prod/QC_PREP/20250723/00/3ea3169f-2263-3087-ba52-8ad41404d155/1_org_zoom.jpg;https://cdn.dsmcdn.com/ty1714/prod/QC_PREP/20250723/00/5e2a4a6a-399b-358f-915b-8ccb9c8f8e84/1_org_zoom.jpg;https://cdn.dsmcdn.com/ty1713/prod/QC_PREP/20250723/00/41ab809b-37b2-3908-96e2-9a860dab5ecd/1_org_zoom.jpg;https://cdn.dsmcdn.com/ty1715/prod/QC_PREP/20250723/00/c89b9614-209a-3ed7-8673-d82abce01ba4/1_org_zoom.jpg;;;;;;;;;;;;;;;;Beyaz;Tek Ebat;
Modern Spiral Tasarım Vazo 2 parça;Vazo1613;Vazo;hivhestın;"3d yazıcı ile Pla malzemeden üretilmiştir.; 2 parça şeklindedir.; Sadece Siyah-beyaz rengi mevcuttur.; Yaklaşık 20 cm boyundadır";Vazo1613;Vazo1613;5;379.0;379.0;20;0.0;https://cdn.dsmcdn.com/ty1714/prod/QC_PREP/20250723/00/dddc86b4-13cb-32a2-bf4a-38a011fdfd00/1_org_zoom.jpg;https://cdn.dsmcdn.com/ty1713/prod/QC_PREP/20250723/00/d34658a8-bc89-3be6-976f-2b7705f28df4/1_org_zoom.jpg;https://cdn.dsmcdn.com/ty1715/prod/QC_PREP/20250723/00/4f295b48-54ed-3296-b57c-22a4a4ab2fa7/1_org_zoom.jpg;;;;;;;;;;;;;;;;;Beyaz;Tek Ebat;
Geyik Model Tealight;Dkrsyn1632-1;Dekoratif Obje ve Biblo;hivhestın;"Siyah ve beyaz renkleri mevcuttur.; 1 adet tealight ile gönderilecektir.; Yaklaşık 10 cm dir";Dkrsyn1632-1;Dkrsyn1632;3;369.0;369.0;20;0.0;https://cdn.dsmcdn.com/ty1715/prod/QC_PREP/20250723/00/d0bdc5b2-c500-3083-adf6-9d1a7bef001f/1_org_zoom.jpg;https://cdn.dsmcdn.com/ty1714/prod/QC_PREP/20250723/00/23184937-4e46-32c0-b525-0bd378cfeeee/1_org_zoom.jpg;https://cdn.dsmcdn.com/ty1713/prod/QC_PREP/20250723/00/f84354b8-6576-3bdc-8f1b-b75a67d499f3/1_org_zoom.jpg;;;;;;;;;;;;;;;;;Siyah;Tek Ebat;
Geyik Model Tealight;Dkrsyn1632;Dekoratif Obje ve Biblo;hivhestın;"Siyah ve beyaz renkleri mevcuttur.; 1 adet tealight ile gönderilecektir.; Yaklaşık 10 cm dir";Dkrsyn1632;Dkrsyn1632;10;369.0;369.0;20;0.0;https://cdn.dsmcdn.com/ty1715/prod/QC_PREP/20250723/00/d0bdc5b2-c500-3083-adf6-9d1a7bef001f/1_org_zoom.jpg;https://cdn.dsmcdn.com/ty1714/prod/QC_PREP/20250723/00/23184937-4e46-32c0-b525-0bd378cfeeee/1_org_zoom.jpg;https://cdn.dsmcdn.com/ty1713/prod/QC_PREP/20250723/00/f84354b8-6576-3bdc-8f1b-b75a67d499f3/1_org_zoom.jpg;;;;;;;;;;;;;;;;;Beyaz;Tek Ebat;
Fallen Angel Wall Art - Duvar Süsü;Dkrsyn1631;Duvar Sticker;hivhestın;"Fallen Angel Wall Art 3 parça olarak gönderilecektir.; Boy 42 cm En 30 cm dir.; 3D yazıcı ile PLA malzemeden üretilmiştir";Dkrsyn1631;Dkrsyn1631;0;279.0;279.0;20;0.0;https://cdn.dsmcdn.com/ty1714/prod/QC_PREP/20250722/23/60dd386c-c438-3862-bddc-b47443900c96/1_org_zoom.jpg;;;;;;;;;;;;;;;;;;;Siyah;;
Uluyan Kurt Heykeli Dekoratif 3D Baskı Obje;Dkrsyn1630-2;Dekoratif Obje ve Biblo;hivhestın;"3D yazıcı ile PLA malzemeden üretilmiştir.; 10 cm boyundadır.; Siyah Beyaz ve Buzulşeffaf renkleri mevcuttur.; Buzulşeffaf renk için Metalik renk seçeneğini seçiniz";Dkrsyn1630-2;Dkrsyn1628;50;299.0;299.0;20;0.0;https://cdn.dsmcdn.com/ty1714/prod/QC_PREP/20250722/01/4cf0e37b-2daf-3f28-85bf-52cb5e7a7d8a/1_org_zoom.jpg;https://cdn.dsmcdn.com/ty1715/prod/QC_PREP/20250722/01/35dd667a-b0ef-36d3-a266-e06b6164df2b/1_org_zoom.jpg;https://cdn.dsmcdn.com/ty1713/prod/QC_PREP/20250722/01/159eb3b7-aedc-3358-bce3-002a6272a459/1_org_zoom.jpg;;;;;;;;;;;;;;;;;Siyah;Tek Ebat;
Uluyan Kurt Heykeli Dekoratif 3D Baskı Obje;Dkrsyn1630;Dekoratif Obje ve Biblo;hivhestın;"3D yazıcı ile PLA malzemeden üretilmiştir.; 10 cm boyundadır.; Siyah Beyaz ve Buzulşeffaf renkleri mevcuttur.; Buzulşeffaf renk için Metalik renk seçeneğini seçiniz";Dkrsyn1630;Dkrsyn1628;50;299.0;299.0;20;0.0;https://cdn.dsmcdn.com/ty1714/prod/QC_PREP/20250722/01/4cf0e37b-2daf-3f28-85bf-52cb5e7a7d8a/1_org_zoom.jpg;https://cdn.dsmcdn.com/ty1715/prod/QC_PREP/20250722/01/35dd667a-b0ef-36d3-a266-e06b6164df2b/1_org_zoom.jpg;https://cdn.dsmcdn.com/ty1713/prod/QC_PREP/20250722/01/159eb3b7-aedc-3358-bce3-002a6272a459/1_org_zoom.jpg;;;;;;;;;;;;;;;;;Beyaz;Tek Ebat;
